0,1,2,3,4
2024_8_5]13]4]34,006800,006800,"['1625', '4514', '2335', '658', '2846', '1629', '1192', '712', '1182', '13955', '1519', '4673', '200', '450', '11', '209', '224', '632', '3000', '3216']","['-6710', '-6720', '-6730', '-6740', '-6750', '-6760', '-6770', '-6780', '-6790', '-6800', '-6810', '-6820', '-6830', '-6840', '-6850', '-6860', '-6870', '-6880', '-6890', '-6900']"
2024_8_5]13]4]34,047040,047040,"['5649', '1194', '2974', '1544', '5268', '9518', '7918', '10189', '5626', '1769', '1911', '2496', '3149', '69434', '291', '5673', '2', '4597', '4210', '191']","['-3655', '-3660', '-3665', '-3670', '-3675', '-3680', '-3685', '-3690', '-3695', '-3700', '-3715', '-3720', '-3725', '-3730', '-3735', '-3740', '-3745', '-3750', '-3755', '-3760']"
2024_8_5]13]4]34,006800,006800,"['1625', '4514', '2335', '658', '2846', '1629', '1192', '712', '1182', '13955', '1522', '4673', '200', '450', '11', '209', '224', '632', '3000', '3216']","['-6710', '-6720', '-6730', '-6740', '-6750', '-6760', '-6770', '-6780', '-6790', '-6800', '-6810', '-6820', '-6830', '-6840', '-6850', '-6860', '-6870', '-6880', '-6890', '-6900']"
2024_8_5]13]4]34,018880,018880,"['6675', '14150', '388', '8259', '1206', '1049', '2224', '5650', '1924', '1243', '736', '207', '2', '2517', '266', '110', '243', '900', '3167', '403']","['-3895', '-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990']"
2024_8_5]13]4]34,042670,042670,"['121', '62', '1344', '3122', '11413', '4596', '1607', '5646', '100', '350', '908', '961', '1665', '540', '900', '1570', '2067', '1575', '209', '659']","['-6860', '-6870', '-6880', '-6890', '-6900', '-6910', '-6920', '-6930', '-6940', '-6950', '-6980', '-6990', '-7000', '-7010', '-7020', '-7030', '-7040', '-7050', '-7060', '-7070']"
2024_8_5]13]4]34,047040,047040,"['5649', '1194', '2974', '1544', '5268', '9518', '7918', '10189', '5626', '1770', '1911', '2496', '3149', '69434', '291', '5673', '2', '4597', '4210', '191']","['-3655', '-3660', '-3665', '-3670', '-3675', '-3680', '-3685', '-3690', '-3695', '-3700', '-3715', '-3720', '-3725', '-3730', '-3735', '-3740', '-3745', '-3750', '-3755', '-3760']"
2024_8_5]13]4]35,003690,003690,"['298', '1273', '7370', '9921', '21050', '9283', '9761', '9105', '8905', '2398', '5689', '8', '1020', '2710', '10926', '2816', '101', '525', '224', '1']","['-7860', '-7870', '-7880', '-7890', '-7900', '-7910', '-7920', '-7930', '-7940', '-7950', '-7960', '-7970', '-7990', '-8000', '-8010', '-8020', '-8030', '-8040', '-8050', '-8060']"
2024_8_5]13]4]35,028670,028670,"['11047', '588', '3341', '7079', '32282', '12975', '88273', '23572', '7944', '9997', '494', '1739', '4688', '1352', '3300', '3204', '12163', '2849', '120', '345']","['-3470', '-3475', '-3480', '-3485', '-3490', '-3495', '-3500', '-3505', '-3510', '-3515', '-3520', '-3525', '-3530', '-3535', '-3540', '-3545', '-3550', '-3555', '-3560', '-3565']"
2024_8_5]13]4]35,088350,088350,"['4199', '15079', '5309', '17149', '7473', '21190', '11747', '3983', '1103', '300', '2916', '1049', '101', '2874', '3820', '5047', '2453', '6935', '1349', '3129']","['-2725', '-2730', '-2735', '-2740', '-2745', '-2750', '-2755', '-2760', '-2770', '-2775', '-2785', '-2790', '-2795', '-2800', '-2805', '-2810', '-2815', '-2820', '-2825', '-2830']"
2024_8_5]13]4]35,006800,006800,"['1625', '4514', '2335', '658', '2846', '1629', '1192', '712', '1182', '9955', '1522', '4673', '200', '450', '11', '209', '224', '632', '3000', '3216']","['-6710', '-6720', '-6730', '-6740', '-6750', '-6760', '-6770', '-6780', '-6790', '-6800', '-6810', '-6820', '-6830', '-6840', '-6850', '-6860', '-6870', '-6880', '-6890', '-6900']"
2024_8_5]13]4]35,018880,018880,"['6675', '14150', '388', '8259', '1206', '1049', '2224', '5650', '1925', '1243', '736', '207', '2', '2517', '266', '110', '243', '900', '3167', '403']","['-3895', '-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990']"
2024_8_5]13]4]35,028670,028670,"['11047', '588', '3341', '7079', '32282', '12975', '88274', '23572', '7944', '9997', '494', '1739', '4688', '1352', '3300', '3204', '12163', '2849', '120', '345']","['-3470', '-3475', '-3480', '-3485', '-3490', '-3495', '-3500', '-3505', '-3510', '-3515', '-3520', '-3525', '-3530', '-3535', '-3540', '-3545', '-3550', '-3555', '-3560', '-3565']"
2024_8_5]13]4]35,139130,139130,"['270', '10', '4946', '3562', '2817', '456', '186', '3984', '8555', '2', '12411', '160', '333', '193', '220', '1873', '465', '322', '24', '653']","['-7560', '-7570', '-7580', '-7590', '-7600', '-7610', '-7620', '-7630', '-7640', '-7650', '-7660', '-7670', '-7680', '-7690', '-7710', '-7720', '-7740', '-7750', '-7770', '-7780']"
2024_8_5]13]4]35,042670,042670,"['121', '62', '1344', '3122', '10913', '4596', '1607', '5646', '100', '280', '1105', '961', '1665', '540', '900', '1570', '2067', '1575', '209', '659']","['-6860', '-6870', '-6880', '-6890', '-6900', '-6910', '-6920', '-6930', '-6940', '-6950', '-6980', '-6990', '-7000', '-7010', '-7020', '-7030', '-7040', '-7050', '-7060', '-7070']"
2024_8_5]13]4]35,139130,139130,"['270', '10', '4946', '3562', '2820', '456', '186', '3984', '8555', '2', '12411', '160', '333', '193', '220', '1873', '465', '322', '24', '653']","['-7560', '-7570', '-7580', '-7590', '-7600', '-7610', '-7620', '-7630', '-7640', '-7650', '-7660', '-7670', '-7680', '-7690', '-7710', '-7720', '-7740', '-7750', '-7770', '-7780']"
2024_8_5]13]4]35,003620,003620,"['528', '43', '766', '2232', '113', '1032', '2320', '179', '4166', '271', '346', '1906', '365', '1122', '2550', '145', '401', '344', '216', '1027']","['-5420', '-5430', '-5440', '-5450', '-5460', '-5470', '-5480', '-5490', '-5500', '-5510', '-5550', '-5560', '-5580', '-5590', '-5600', '-5610', '-5620', '-5630', '-5640', '-5650']"
2024_8_5]13]4]35,006800,006800,"['1625', '4514', '2335', '658', '2846', '1629', '1192', '712', '1182', '9555', '1526', '4673', '450', '11', '209', '224', '632', '3000', '3216', '20004']","['-6710', '-6720', '-6730', '-6740', '-6750', '-6760', '-6770', '-6780', '-6790', '-6800', '-6810', '-6820', '-6840', '-6850', '-6860', '-6870', '-6880', '-6890', '-6900', '-6910']"
2024_8_5]13]4]35,018880,018880,"['6675', '14150', '388', '8259', '1206', '1049', '2224', '5650', '1925', '1243', '486', '207', '2', '2517', '266', '110', '243', '900', '3167', '403']","['-3895', '-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990']"
2024_8_5]13]4]36,365550,365550,"['351', '2616', '4209', '471', '1734', '1030', '2942', '672', '78', '1107', '2035', '296', '1299', '1500', '2377', '1585', '1725', '8740', '1005', '1600']","['-4740', '-4745', '-4750', '-4755', '-4760', '-4765', '-4770', '-4775', '-4780', '-4785', '-4790', '-4795', '-4800', '-4810', '-4825', '-4830', '-4840', '-4845', '-4850', '-4855']"
2024_8_5]13]4]36,395400,395400,"['122', '238', '278', '390', '192', '1618', '1980', '2638', '1951', '3894', '196', '1497', '11048', '2008', '555', '4142', '4892', '353', '923', '138']","['-4915', '-4920', '-4925', '-4930', '-4935', '-4940', '-4945', '-4950', '-4955', '-4960', '-4965', '-4970', '-4975', '-4980', '-4990', '-4995', '-5000', '-5010', '-5020', '-5030']"
2024_8_5]13]4]36,395400,395400,"['238', '278', '390', '192', '1618', '1163', '2636', '2365', '3289', '409', '1370', '11175', '2008', '555', '4142', '4892', '353', '923', '138', '2720']","['-4920', '-4925', '-4930', '-4935', '-4940', '-4945', '-4950', '-4955', '-4960', '-4965', '-4970', '-4975', '-4980', '-4990', '-4995', '-5000', '-5010', '-5020', '-5030', '-5040']"
2024_8_5]13]4]36,003620,003620,"['528', '43', '766', '2232', '113', '1032', '2320', '179', '4166', '271', '346', '1906', '365', '1122', '2550', '145', '401', '344', '216', '1027']","['-5420', '-5430', '-5440', '-5450', '-5460', '-5470', '-5480', '-5490', '-5500', '-5510', '-5550', '-5560', '-5580', '-5590', '-5600', '-5610', '-5620', '-5630', '-5640', '-5650']"
2024_8_5]13]4]36,006800,006800,"['1625', '4514', '2335', '658', '2846', '1629', '1192', '712', '1182', '9555', '1584', '4673', '450', '11', '209', '224', '632', '3000', '3216', '20004']","['-6710', '-6720', '-6730', '-6740', '-6750', '-6760', '-6770', '-6780', '-6790', '-6800', '-6810', '-6820', '-6840', '-6850', '-6860', '-6870', '-6880', '-6890', '-6900', '-6910']"
2024_8_5]13]4]36,018880,018880,"['6675', '14150', '388', '8259', '1206', '1049', '2224', '5680', '1925', '1248', '486', '207', '2', '2517', '266', '110', '243', '900', '3167', '403']","['-3895', '-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990']"
2024_8_5]13]4]36,088350,088350,"['4199', '15079', '5309', '17149', '7473', '21190', '11747', '3984', '1103', '300', '2916', '1049', '101', '2874', '3820', '5047', '2453', '6935', '1349', '3129']","['-2725', '-2730', '-2735', '-2740', '-2745', '-2750', '-2755', '-2760', '-2770', '-2775', '-2785', '-2790', '-2795', '-2800', '-2805', '-2810', '-2815', '-2820', '-2825', '-2830']"
2024_8_5]13]4]36,395400,395400,"['238', '278', '390', '192', '1618', '1163', '3041', '2365', '3289', '409', '1370', '11175', '2008', '555', '4142', '4892', '353', '923', '138', '2720']","['-4920', '-4925', '-4930', '-4935', '-4940', '-4945', '-4950', '-4955', '-4960', '-4965', '-4970', '-4975', '-4980', '-4990', '-4995', '-5000', '-5010', '-5020', '-5030', '-5040']"
2024_8_5]13]4]36,003690,003690,"['298', '1273', '7370', '9921', '21050', '9290', '9761', '9105', '8905', '2398', '5689', '8', '1020', '2710', '10926', '2816', '101', '525', '224', '1']","['-7860', '-7870', '-7880', '-7890', '-7900', '-7910', '-7920', '-7930', '-7940', '-7950', '-7960', '-7970', '-7990', '-8000', '-8010', '-8020', '-8030', '-8040', '-8050', '-8060']"
2024_8_5]13]4]36,028670,028670,"['11047', '588', '3341', '7079', '32282', '12975', '88274', '23572', '7944', '9997', '1494', '1739', '4688', '1352', '3300', '3204', '12163', '2849', '120', '345']","['-3470', '-3475', '-3480', '-3485', '-3490', '-3495', '-3500', '-3505', '-3510', '-3515', '-3520', '-3525', '-3530', '-3535', '-3540', '-3545', '-3550', '-3555', '-3560', '-3565']"
2024_8_5]13]4]36,018880,018880,"['14150', '388', '8259', '1206', '1049', '2224', '5680', '1925', '1248', '43', '36', '2517', '266', '110', '243', '900', '3167', '403', '3302', '741']","['-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995', '-4000']"
2024_8_5]13]4]36,082640,082640,"['61', '370', '1376', '5544', '87', '5960', '2327', '3052', '5500', '379', '311', '1001', '774', '11', '771', '2030', '2450', '122', '32', '122']","['-7880', '-7890', '-7900', '-7910', '-7920', '-7930', '-7940', '-7950', '-7960', '-7970', '-7990', '-8030', '-8050', '-8060', '-8070', '-8080', '-8090', '-8100', '-8110', '-8120']"
2024_8_5]13]4]36,138930,138930,"['343', '2049', '427', '4340', '10686', '3236', '1858', '1184', '20', '2489', '785', '558', '1210', '432', '52', '1894', '1544', '209', '1', '301']","['-8760', '-8770', '-8780', '-8790', '-8800', '-8810', '-8820', '-8830', '-8840', '-8850', '-8860', '-8870', '-8880', '-8890', '-8900', '-8910', '-8920', '-8930', '-8940', '-8950']"
2024_8_5]13]4]37,003620,003620,"['43', '766', '2232', '113', '1032', '2320', '179', '4166', '281', '6', '346', '1906', '365', '1122', '2550', '145', '401', '344', '216', '1027']","['-5430', '-5440', '-5450', '-5460', '-5470', '-5480', '-5490', '-5500', '-5510', '-5520', '-5550', '-5560', '-5580', '-5590', '-5600', '-5610', '-5620', '-5630', '-5640', '-5650']"
2024_8_5]13]4]37,003690,003690,"['298', '1273', '7370', '9921', '21050', '9290', '9761', '9105', '8905', '2409', '5689', '8', '1020', '2710', '10926', '2816', '101', '525', '224', '1']","['-7860', '-7870', '-7880', '-7890', '-7900', '-7910', '-7920', '-7930', '-7940', '-7950', '-7960', '-7970', '-7990', '-8000', '-8010', '-8020', '-8030', '-8040', '-8050', '-8060']"
2024_8_5]13]4]37,018880,018880,"['388', '8259', '1206', '1049', '2224', '5680', '1924', '1245', '1', '48', '37', '2517', '266', '110', '243', '900', '3167', '403', '3302', '741']","['-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995', '-4000']"
2024_8_5]13]4]37,047040,047040,"['5649', '1194', '2974', '1544', '5268', '9518', '7918', '10189', '5627', '1770', '1911', '2496', '3149', '69434', '291', '5673', '2', '4597', '4210', '191']","['-3655', '-3660', '-3665', '-3670', '-3675', '-3680', '-3685', '-3690', '-3695', '-3700', '-3715', '-3720', '-3725', '-3730', '-3735', '-3740', '-3745', '-3750', '-3755', '-3760']"
2024_8_5]13]4]37,138930,138930,"['343', '2049', '427', '4340', '10686', '3236', '1858', '1184', '20', '2489', '782', '558', '1210', '432', '52', '1894', '1544', '209', '1', '301']","['-8760', '-8770', '-8780', '-8790', '-8800', '-8810', '-8820', '-8830', '-8840', '-8850', '-8860', '-8870', '-8880', '-8890', '-8900', '-8910', '-8920', '-8930', '-8940', '-8950']"
2024_8_5]13]4]37,395400,395400,"['238', '278', '390', '192', '1618', '1163', '3041', '2365', '3289', '416', '1370', '11175', '2008', '555', '4142', '4892', '353', '923', '138', '2720']","['-4920', '-4925', '-4930', '-4935', '-4940', '-4945', '-4950', '-4955', '-4960', '-4965', '-4970', '-4975', '-4980', '-4990', '-4995', '-5000', '-5010', '-5020', '-5030', '-5040']"
2024_8_5]13]4]37,028670,028670,"['11047', '588', '3341', '7079', '32282', '12975', '88274', '23572', '7944', '10997', '1494', '1739', '4688', '1352', '3300', '3204', '12163', '2849', '120', '345']","['-3470', '-3475', '-3480', '-3485', '-3490', '-3495', '-3500', '-3505', '-3510', '-3515', '-3520', '-3525', '-3530', '-3535', '-3540', '-3545', '-3550', '-3555', '-3560', '-3565']"
2024_8_5]13]4]37,073240,073240,"['13261', '7685', '3371', '1524', '7697', '1434', '4695', '2756', '6119', '17', '1', '610', '562', '434', '1000', '520', '122', '397', '503', '465']","['-4600', '-4605', '-4610', '-4615', '-4620', '-4625', '-4630', '-4635', '-4640', '-4645', '-4650', '-4655', '-4660', '-4665', '-4675', '-4680', '-4685', '-4690', '-4695', '-4700']"
2024_8_5]13]4]37,138930,138930,"['343', '2049', '427', '4340', '10686', '3236', '1858', '1184', '20', '2490', '782', '558', '1210', '432', '52', '1894', '1544', '209', '1', '301']","['-8760', '-8770', '-8780', '-8790', '-8800', '-8810', '-8820', '-8830', '-8840', '-8850', '-8860', '-8870', '-8880', '-8890', '-8900', '-8910', '-8920', '-8930', '-8940', '-8950']"
2024_8_5]13]4]37,139130,139130,"['270', '10', '4946', '3562', '2835', '456', '171', '3984', '8555', '2', '12411', '160', '333', '193', '220', '1873', '465', '322', '24', '653']","['-7560', '-7570', '-7580', '-7590', '-7600', '-7610', '-7620', '-7630', '-7640', '-7650', '-7660', '-7670', '-7680', '-7690', '-7710', '-7720', '-7740', '-7750', '-7770', '-7780']"
2024_8_5]13]4]37,018880,018880,"['388', '8259', '1206', '1049', '2224', '5680', '1924', '1245', '1', '66', '37', '2517', '266', '110', '243', '900', '3167', '403', '3302', '741']","['-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995', '-4000']"
2024_8_5]13]4]37,073240,073240,"['13261', '7685', '3371', '1524', '7697', '1434', '4695', '2756', '6119', '17', '610', '562', '434', '1000', '520', '122', '397', '503', '465', '52']","['-4600', '-4605', '-4610', '-4615', '-4620', '-4625', '-4630', '-4635', '-4640', '-4645', '-4655', '-4660', '-4665', '-4675', '-4680', '-4685', '-4690', '-4695', '-4700', '-4705']"
2024_8_5]13]4]37,088350,088350,"['4203', '15079', '5309', '17149', '7473', '21190', '11747', '3984', '1103', '300', '2916', '1049', '101', '2874', '3820', '5047', '2453', '6935', '1349', '3129']","['-2725', '-2730', '-2735', '-2740', '-2745', '-2750', '-2755', '-2760', '-2770', '-2775', '-2785', '-2790', '-2795', '-2800', '-2805', '-2810', '-2815', '-2820', '-2825', '-2830']"
2024_8_5]13]4]37,018880,018880,"['388', '8259', '1206', '1049', '2224', '5680', '1924', '1245', '31', '66', '37', '2517', '266', '110', '243', '900', '3167', '403', '3302', '741']","['-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995', '-4000']"
2024_8_5]13]4]37,018880,018880,"['388', '8259', '1206', '1049', '2224', '5680', '1924', '1245', '31', '67', '37', '2517', '266', '110', '243', '900', '3167', '403', '3302', '741']","['-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995', '-4000']"
2024_8_5]13]4]38,003620,003620,"['43', '766', '2232', '113', '1032', '2320', '179', '4166', '291', '6', '346', '1906', '365', '1122', '2550', '145', '401', '344', '216', '1027']","['-5430', '-5440', '-5450', '-5460', '-5470', '-5480', '-5490', '-5500', '-5510', '-5520', '-5550', '-5560', '-5580', '-5590', '-5600', '-5610', '-5620', '-5630', '-5640', '-5650']"
2024_8_5]13]4]38,003690,003690,"['298', '1273', '7370', '9921', '21050', '9290', '9761', '9105', '8905', '2341', '5689', '8', '1020', '2710', '10926', '2816', '101', '525', '224', '1']","['-7860', '-7870', '-7880', '-7890', '-7900', '-7910', '-7920', '-7930', '-7940', '-7950', '-7960', '-7970', '-7990', '-8000', '-8010', '-8020', '-8030', '-8040', '-8050', '-8060']"
2024_8_5]13]4]38,006800,006800,"['1625', '4514', '2335', '658', '2846', '1629', '1192', '712', '1182', '9555', '1645', '4673', '450', '11', '209', '224', '632', '3000', '3216', '20004']","['-6710', '-6720', '-6730', '-6740', '-6750', '-6760', '-6770', '-6780', '-6790', '-6800', '-6810', '-6820', '-6840', '-6850', '-6860', '-6870', '-6880', '-6890', '-6900', '-6910']"
2024_8_5]13]4]38,018880,018880,"['388', '8259', '1206', '1049', '2224', '5680', '1924', '1245', '31', '67', '14', '2517', '266', '110', '243', '900', '3167', '403', '3302', '741']","['-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995', '-4000']"
2024_8_5]13]4]38,138930,138930,"['343', '2049', '427', '4340', '10686', '3236', '1858', '1184', '20', '2490', '840', '558', '1210', '432', '52', '1894', '1544', '209', '1', '301']","['-8760', '-8770', '-8780', '-8790', '-8800', '-8810', '-8820', '-8830', '-8840', '-8850', '-8860', '-8870', '-8880', '-8890', '-8900', '-8910', '-8920', '-8930', '-8940', '-8950']"
2024_8_5]13]4]38,139130,139130,"['325', '270', '10', '4946', '3562', '2835', '456', '171', '3984', '8555', '12411', '160', '333', '193', '220', '1873', '465', '322', '24', '653']","['-7550', '-7560', '-7570', '-7580', '-7590', '-7600', '-7610', '-7620', '-7630', '-7640', '-7660', '-7670', '-7680', '-7690', '-7710', '-7720', '-7740', '-7750', '-7770', '-7780']"
2024_8_5]13]4]38,018880,018880,"['388', '8259', '1206', '1049', '2224', '5680', '1924', '1245', '31', '67', '15', '2517', '266', '110', '243', '900', '3167', '403', '3302', '741']","['-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995', '-4000']"
2024_8_5]13]4]38,003620,003620,"['43', '766', '2232', '113', '1032', '2320', '179', '4166', '291', '6', '346', '1906', '365', '1122', '2550', '145', '401', '344', '216', '1027']","['-5430', '-5440', '-5450', '-5460', '-5470', '-5480', '-5490', '-5500', '-5510', '-5520', '-5550', '-5560', '-5580', '-5590', '-5600', '-5610', '-5620', '-5630', '-5640', '-5650']"
2024_8_5]13]4]38,042670,042670,"['121', '62', '1344', '3122', '10913', '5316', '1607', '5646', '100', '295', '1105', '961', '1665', '540', '900', '1570', '2067', '1575', '209', '659']","['-6860', '-6870', '-6880', '-6890', '-6900', '-6910', '-6920', '-6930', '-6940', '-6950', '-6980', '-6990', '-7000', '-7010', '-7020', '-7030', '-7040', '-7050', '-7060', '-7070']"
2024_8_5]13]4]38,138930,138930,"['343', '2049', '427', '4340', '10686', '3236', '1858', '1184', '20', '2515', '742', '558', '1210', '432', '52', '1894', '1544', '209', '1', '301']","['-8760', '-8770', '-8780', '-8790', '-8800', '-8810', '-8820', '-8830', '-8840', '-8850', '-8860', '-8870', '-8880', '-8890', '-8900', '-8910', '-8920', '-8930', '-8940', '-8950']"
2024_8_5]13]4]38,365550,365550,"['318', '351', '2616', '4209', '471', '1734', '1030', '3442', '172', '78', '2331', '1299', '1500', '2377', '1585', '1725', '8740', '1005', '1600', '499']","['-4735', '-4740', '-4745', '-4750', '-4755', '-4760', '-4765', '-4770', '-4775', '-4780', '-4790', '-4800', '-4810', '-4825', '-4830', '-4840', '-4845', '-4850', '-4855', '-4860']"
2024_8_5]13]4]38,042670,042670,"['121', '62', '1344', '3222', '10913', '5216', '1607', '5646', '100', '295', '1105', '961', '1665', '540', '900', '1570', '2067', '1575', '209', '659']","['-6860', '-6870', '-6880', '-6890', '-6900', '-6910', '-6920', '-6930', '-6940', '-6950', '-6980', '-6990', '-7000', '-7010', '-7020', '-7030', '-7040', '-7050', '-7060', '-7070']"
2024_8_5]13]4]38,138930,138930,"['343', '2049', '427', '4340', '10686', '2593', '1858', '1184', '20', '2537', '742', '558', '1210', '432', '52', '1894', '1544', '209', '1', '301']","['-8760', '-8770', '-8780', '-8790', '-8800', '-8810', '-8820', '-8830', '-8840', '-8850', '-8860', '-8870', '-8880', '-8890', '-8900', '-8910', '-8920', '-8930', '-8940', '-8950']"
2024_8_5]13]4]39,028670,028670,"['11047', '588', '3341', '7079', '32282', '12975', '88274', '23572', '7944', '10997', '1587', '1739', '4688', '1352', '3300', '3204', '12163', '2849', '120', '345']","['-3470', '-3475', '-3480', '-3485', '-3490', '-3495', '-3500', '-3505', '-3510', '-3515', '-3520', '-3525', '-3530', '-3535', '-3540', '-3545', '-3550', '-3555', '-3560', '-3565']"
2024_8_5]13]4]39,042670,042670,"['121', '62', '1344', '3222', '10913', '5216', '1607', '5647', '100', '295', '1105', '961', '1665', '540', '900', '1570', '2067', '1575', '209', '659']","['-6860', '-6870', '-6880', '-6890', '-6900', '-6910', '-6920', '-6930', '-6940', '-6950', '-6980', '-6990', '-7000', '-7010', '-7020', '-7030', '-7040', '-7050', '-7060', '-7070']"
2024_8_5]13]4]39,047040,047040,"['5649', '1194', '2974', '1544', '5268', '9518', '7918', '10189', '5627', '1770', '1911', '2496', '3149', '69434', '291', '5673', '2', '4597', '4210', '191']","['-3655', '-3660', '-3665', '-3670', '-3675', '-3680', '-3685', '-3690', '-3695', '-3700', '-3715', '-3720', '-3725', '-3730', '-3735', '-3740', '-3745', '-3750', '-3755', '-3760']"
2024_8_5]13]4]39,042670,042670,"['121', '62', '1344', '3222', '10913', '5216', '1607', '5650', '100', '295', '1105', '961', '1665', '540', '900', '1570', '2067', '1575', '209', '659']","['-6860', '-6870', '-6880', '-6890', '-6900', '-6910', '-6920', '-6930', '-6940', '-6950', '-6980', '-6990', '-7000', '-7010', '-7020', '-7030', '-7040', '-7050', '-7060', '-7070']"
2024_8_5]13]4]39,006800,006800,"['1625', '4514', '2335', '658', '2846', '1629', '992', '712', '1182', '9555', '1645', '4673', '450', '11', '209', '224', '632', '3000', '3216', '20004']","['-6710', '-6720', '-6730', '-6740', '-6750', '-6760', '-6770', '-6780', '-6790', '-6800', '-6810', '-6820', '-6840', '-6850', '-6860', '-6870', '-6880', '-6890', '-6900', '-6910']"
2024_8_5]13]4]39,042670,042670,"['121', '62', '1344', '3222', '10913', '5216', '1607', '5650', '100', '296', '1105', '961', '1665', '540', '900', '1570', '2067', '1575', '209', '659']","['-6860', '-6870', '-6880', '-6890', '-6900', '-6910', '-6920', '-6930', '-6940', '-6950', '-6980', '-6990', '-7000', '-7010', '-7020', '-7030', '-7040', '-7050', '-7060', '-7070']"
2024_8_5]13]4]40,018880,018880,"['388', '8259', '1206', '1049', '2224', '5680', '1924', '1245', '31', '67', '15', '2517', '266', '110', '243', '900', '3167', '403', '3302', '741']","['-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995', '-4000']"
2024_8_5]13]4]40,047040,047040,"['5649', '1194', '2974', '1544', '5268', '9518', '7918', '10189', '5627', '1920', '1911', '2496', '3149', '69434', '291', '5673', '2', '4597', '4210', '191']","['-3655', '-3660', '-3665', '-3670', '-3675', '-3680', '-3685', '-3690', '-3695', '-3700', '-3715', '-3720', '-3725', '-3730', '-3735', '-3740', '-3745', '-3750', '-3755', '-3760']"
2024_8_5]13]4]40,073240,073240,"['13261', '7685', '3371', '1524', '7697', '1434', '4695', '2756', '6119', '17', '910', '562', '434', '1000', '520', '122', '397', '503', '465', '52']","['-4600', '-4605', '-4610', '-4615', '-4620', '-4625', '-4630', '-4635', '-4640', '-4645', '-4655', '-4660', '-4665', '-4675', '-4680', '-4685', '-4690', '-4695', '-4700', '-4705']"
2024_8_5]13]4]40,028670,028670,"['11047', '588', '3441', '7079', '32282', '12975', '88174', '23572', '7944', '10997', '1587', '1739', '4688', '1352', '3300', '3204', '12163', '2849', '120', '345']","['-3470', '-3475', '-3480', '-3485', '-3490', '-3495', '-3500', '-3505', '-3510', '-3515', '-3520', '-3525', '-3530', '-3535', '-3540', '-3545', '-3550', '-3555', '-3560', '-3565']"
2024_8_5]13]4]40,006800,006800,"['1625', '4514', '2335', '658', '2846', '1629', '992', '712', '1182', '9355', '1645', '4673', '450', '11', '209', '224', '632', '3000', '3216', '20004']","['-6710', '-6720', '-6730', '-6740', '-6750', '-6760', '-6770', '-6780', '-6790', '-6800', '-6810', '-6820', '-6840', '-6850', '-6860', '-6870', '-6880', '-6890', '-6900', '-6910']"
2024_8_5]13]4]41,006800,006800,"['1625', '4514', '2335', '658', '2846', '1629', '992', '712', '1182', '9355', '1647', '4673', '450', '11', '209', '224', '632', '3000', '3216', '20004']","['-6710', '-6720', '-6730', '-6740', '-6750', '-6760', '-6770', '-6780', '-6790', '-6800', '-6810', '-6820', '-6840', '-6850', '-6860', '-6870', '-6880', '-6890', '-6900', '-6910']"
