0,1,2,3,4
2024_8_6]9]46]25,034020,034020,"['3837', '1952', '1486', '2976', '1339', '2387', '1633', '705', '1875', '2800', '5524', '5326', '5679', '10696', '7190', '6359', '2580', '5826', '10830', '1678']","['+17020', '+17030', '+17040', '+17050', '+17060', '+17070', '+17080', '+17090', '+17100', '+17110', '+17120', '+17130', '+17140', '+17150', '+17160', '+17170', '+17180', '+17190', '+17200', '+17210']"
2024_8_6]9]46]25,079160,079160,"['3168', '2999', '3320', '1841', '1468', '7026', '2543', '1760', '2888', '3514', '1583', '3448', '3140', '5295', '7985', '2016', '2077', '1927', '3621', '8145']","['+5450', '+5460', '+5470', '+5480', '+5490', '+5500', '+5510', '+5520', '+5530', '+5540', '+5560', '+5570', '+5580', '+5590', '+5600', '+5610', '+5620', '+5630', '+5640', '+5650']"
2024_8_6]9]46]25,088980,088980,"['1222', '875', '6351', '10191', '3933', '2202', '5560', '6164', '5083', '5935', '3326', '7736', '16030', '10515', '5790', '6756', '9866', '16513', '43733', '1459']","['+11820', '+11830', '+11840', '+11850', '+11860', '+11870', '+11880', '+11890', '+11900', '+11910', '+11920', '+11930', '+11940', '+11950', '+11960', '+11970', '+11980', '+11990', '+12000', '+12010']"
2024_8_6]9]46]25,103590,103590,"['2220', '980', '617', '1040', '664', '463', '606', '499', '375', '90', '1512', '1915', '2049', '2559', '2481', '1543', '1098', '5298', '762', '1362']","['+20950', '+21000', '+21050', '+21100', '+21150', '+21200', '+21250', '+21300', '+21350', '+21400', '+21450', '+21500', '+21550', '+21600', '+21650', '+21700', '+21750', '+21800', '+21850', '+21900']"
2024_8_6]9]46]25,105630,105630,"['107', '7', '625', '27', '384', '79', '51', '160', '2', '154', '271', '21', '20', '50', '50', '73', '260', '50', '38', '50']","['+17860', '+17890', '+17900', '+17910', '+17920', '+17930', '+17940', '+17950', '+17960', '+17970', '+18000', '+18010', '+18020', '+18050', '+18080', '+18090', '+18100', '+18110', '+18120', '+18130']"
2024_8_6]9]46]25,137310,137310,"['52', '46', '52', '21', '135', '4064', '18', '2', '60', '132', '1775', '1044', '588', '83', '195', '723', '2212', '1341', '137', '320']","['+9620', '+9630', '+9640', '+9650', '+9660', '+9670', '+9680', '+9700', '+9710', '+9720', '+9730', '+9740', '+9750', '+9760', '+9770', '+9780', '+9790', '+9800', '+9810', '+9820']"
2024_8_6]9]46]25,138930,138930,"['96', '6', '9', '1223', '569', '2629', '1804', '6884', '562', '719', '809', '1020', '660', '8764', '682', '1545', '2364', '4214', '10557', '22']","['+8920', '+8930', '+8940', '+8950', '+8960', '+8970', '+8980', '+8990', '+9000', '+9010', '+9020', '+9030', '+9040', '+9050', '+9060', '+9070', '+9080', '+9090', '+9100', '+9110']"
2024_8_6]9]46]25,272210,272210,"['697', '1961', '1239', '1505', '2300', '2609', '4702', '1063', '1041', '54', '1982', '1649', '1975', '6620', '1713', '1125', '2980', '2069', '1319', '310']","['+18840', '+18850', '+18860', '+18870', '+18880', '+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030']"
2024_8_6]9]46]25,323410,323410,"['295', '286', '529', '432', '881', '216', '6197', '39', '32', '978', '3192', '3710', '3185', '14649', '2818', '5103', '4252', '7470', '3111', '13232']","['+19910', '+19920', '+19930', '+19940', '+19950', '+19960', '+19970', '+19980', '+19990', '+20000', '+20050', '+20100', '+20150', '+20200', '+20250', '+20300', '+20350', '+20400', '+20450', '+20500']"
2024_8_6]9]46]25,023590,023590,"['1', '4', '97', '11', '130', '150', '63', '1', '251', '1', '1', '96', '645', '58', '65', '163', '402', '687', '18', '42']","['+17380', '+17390', '+17400', '+17410', '+17420', '+17430', '+17460', '+17470', '+17490', '+17510', '+17530', '+17570', '+17580', '+17590', '+17600', '+17620', '+17630', '+17650', '+17670', '+17700']"
2024_8_6]9]46]25,089590,089590,"['1342', '425', '237', '48', '181', '1907', '1082', '5020', '16', '2', '307', '1154', '220', '51', '103', '666', '1853', '100', '77', '367']","['+8900', '+8910', '+8920', '+8930', '+8940', '+8950', '+8960', '+8970', '+8980', '+8990', '+9000', '+9010', '+9020', '+9040', '+9050', '+9060', '+9070', '+9080', '+9090', '+9100']"
2024_8_6]9]46]25,003690,003690,"['1601', '3978', '2652', '3520', '2565', '2012', '4161', '2463', '1749', '2876', '108', '561', '1667', '1919', '344', '992', '9863', '3001', '1144', '50']","['-7870', ' 7880', '+7890', '+7900', '+7910', '+7920', '+7930', '+7940', '+7950', '+7960', '+7970', '+7980', '+7990', '+8000', '+8010', '+8020', '+8030', '+8040', '+8050', '+8060']"
2024_8_6]9]46]25,007700,007700,"['45', '10', '119', '500', '27', '24', '9', '11', '150', '1', '3', '161', '23', '11', '21', '43', '64', '11', '12', '21']","['+13200', '+13210', '+13220', '+13230', '+13240', '+13250', '+13260', '+13270', '+13280', '+13290', '+13340', '+13350', '+13360', '+13370', '+13380', '+13390', '+13400', '+13410', '+13420', '+13430']"
2024_8_6]9]46]25,010140,010140,"['6046', '4038', '1386', '2763', '9725', '1860', '2106', '18072', '11901', '8802', '3802', '19960', '25783', '22130', '39327', '51760', '17441', '50603', '56748', '222662']","['+10810', '+10820', '+10830', '+10840', '+10850', '+10860', '+10870', '+10880', '+10890', '+10900', '+10910', '+10920', '+10930', '+10940', '+10950', '+10960', '+10970', '+10980', '+10990', '+11000']"
2024_8_6]9]46]25,011200,011200,"['1484', '379', '20', '50', '51', '6688', '208', '587', '143', '2662', '235', '2329', '3143', '2849', '11112', '624', '687', '1125', '1357', '3492']","['+17440', '+17450', '+17470', '+17480', '+17490', '+17500', '+17510', '+17520', '+17540', '+17550', '+17560', '+17570', '+17580', '+17590', '+17600', '+17610', '+17620', '+17630', '+17640', '+17650']"
2024_8_6]9]46]25,012630,012630,"['35', '136', '60', '44', '215', '114', '1353', '519', '14', '529', '4', '229', '871', '403', '237', '3', '1', '18', '23', '414']","['-9190', '-9200', '-9210', '-9220', '-9230', '-9240', '-9250', '-9260', '-9270', ' 9280', '+9290', '+9300', '+9320', '+9330', '+9340', '+9360', '+9380', '+9390', '+9400', '+9410']"
2024_8_6]9]46]25,032350,032350,"['1194', '13', '197', '304', '5436', '2076', '334', '778', '2122', '809', '835', '300', '620', '1467', '4825', '2735', '2540', '2688', '1863', '11796']","['+8850', '+8860', '+8870', '+8880', '+8890', '+8900', '+8910', '+8920', '+8930', '+8940', '+8960', '+8970', '+8980', '+8990', '+9000', '+9010', '+9020', '+9030', '+9040', '+9050']"
2024_8_6]9]46]25,034020,034020,"['1952', '1486', '2976', '1340', '2387', '1633', '705', '1475', '3200', '510', '5086', '4816', '11559', '7190', '6359', '2580', '5826', '10830', '1678', '265']","['+17030', '+17040', '+17050', '+17060', '+17070', '+17080', '+17090', '+17100', '+17110', '+17120', '+17130', '+17140', '+17150', '+17160', '+17170', '+17180', '+17190', '+17200', '+17210', '+17220']"
2024_8_6]9]46]25,034220,034220,"['623', '1093', '389', '770', '296', '175', '854', '53', '7', '614', '257', '3266', '346', '4345', '1403', '3529', '3798', '1394', '2455', '12271']","['+10570', '+10580', '+10590', '+10600', '+10610', '+10620', '+10650', '+10660', '+10670', '+10680', '+10690', '+10700', '+10710', '+10720', '+10730', '+10740', '+10750', '+10760', '+10770', '+10780']"
2024_8_6]9]46]25,082740,082740,"['237', '1000', '760', '316', '402', '104', '159', '718', '1', '326', '133', '328', '317', '1806', '1899', '74', '1032', '352', '2304', '2519']","['+13040', '+13050', '+13070', '+13080', '+13090', '+13110', '+13120', '+13130', '+13140', '+13150', '+13160', '+13170', '+13180', '+13190', '+13200', '+13210', '+13220', '+13230', '+13240', '+13250']"
2024_8_6]9]46]25,090460,090460,"['633', '828', '359', '821', '212', '525', '2789', '644', '1', '4', '203', '44', '228', '149', '1', '306', '1201', '501', '143', '1']","['+19080', '+19090', '+19100', '+19110', '+19120', '+19130', '+19140', '+19150', '+19160', '+19170', '+19200', '+19220', '+19240', '+19250', '+19260', '+19270', '+19280', '+19290', '+19300', '+19310']"
2024_8_6]9]46]25,103590,103590,"['2220', '980', '618', '1040', '664', '463', '606', '499', '375', '90', '1522', '1915', '2049', '2559', '2481', '1543', '1098', '5298', '762', '1362']","['+20950', '+21000', '+21050', '+21100', '+21150', '+21200', '+21250', '+21300', '+21350', '+21400', '+21450', '+21500', '+21550', '+21600', '+21650', '+21700', '+21750', '+21800', '+21850', '+21900']"
2024_8_6]9]46]25,137310,137310,"['52', '46', '52', '21', '135', '4046', '18', '2', '60', '132', '1776', '1044', '588', '83', '195', '723', '2212', '1341', '137', '320']","['+9620', '+9630', '+9640', '+9650', '+9660', '+9670', '+9680', '+9700', '+9710', '+9720', '+9730', '+9740', '+9750', '+9760', '+9770', '+9780', '+9790', '+9800', '+9810', '+9820']"
2024_8_6]9]46]25,181710,181710,"['50', '412', '300', '400', '1', '5', '115', '105', '238', '199', '450', '68', '192', '287', '148', '117', '77', '20', '10', '170']","['+18740', '+18750', '+18760', '+18840', '+18850', '+18860', '+18870', '+18880', '+18890', '+18900', '+18930', '+18950', '+18980', '+18990', '+19000', '+19070', '+19090', '+19100', '+19110', '+19120']"
2024_8_6]9]46]25,272210,272210,"['697', '1961', '1239', '1505', '2300', '2609', '4702', '1063', '1041', '54', '1982', '1649', '1975', '6620', '1713', '1125', '2980', '2069', '1319', '310']","['+18840', '+18850', '+18860', '+18870', '+18880', '+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030']"
2024_8_6]9]46]25,353200,353200,"['1340', '241', '210', '57', '104', '118', '334', '149', '6', '133', '728', '40', '134', '6', '36', '106', '960', '1', '404', '51']","['+19650', '+19660', '+19670', '+19700', '+19750', '+19770', '+19780', '+19800', '+19810', '+19820', '+19830', '+19840', '+19850', '+19860', '+19870', '+19890', '+19900', '+19940', '+19950', '+19960']"
2024_8_6]9]46]25,001440,001440,"['0', '0', '0', '0', '0', '0', '0', '13', '620', '3036', '4460', '11642', '1764', '0', '0', '0', '0', '0', '0', '0']","['-0', '-0', '-0', '-0', '-0', '-0', '-0', '+12860', '+12870', '+12880', '+12890', '+12900', '+12910', '-0', '-0', '-0', '-0', '-0', '-0', '-0']"
2024_8_6]9]46]25,003690,003690,"['1601', '3978', '2652', '3520', '2565', '2012', '4161', '2463', '1749', '2876', '105', '561', '1667', '1919', '344', '992', '9863', '3001', '1144', '50']","['-7870', ' 7880', '+7890', '+7900', '+7910', '+7920', '+7930', '+7940', '+7950', '+7960', '+7970', '+7980', '+7990', '+8000', '+8010', '+8020', '+8030', '+8040', '+8050', '+8060']"
2024_8_6]9]46]25,005940,005940,"['3714', '4281', '1587', '183', '1745', '855', '112', '168', '223', '203', '221', '9', '782', '1151', '3339', '1702', '1245', '3293', '1614', '3501']","['+12810', '+12820', '+12830', '+12840', '+12850', '+12860', '+12870', '+12880', '+12890', '+12900', '+12930', '+12940', '+12950', '+12960', '+12970', '+12980', '+12990', '+13000', '+13010', '+13020']"
2024_8_6]9]46]25,010140,010140,"['6046', '4038', '1386', '2763', '9725', '1860', '2106', '18072', '11901', '8675', '6279', '20111', '25783', '22130', '39327', '51760', '17441', '50603', '56748', '222662']","['+10810', '+10820', '+10830', '+10840', '+10850', '+10860', '+10870', '+10880', '+10890', '+10900', '+10910', '+10920', '+10930', '+10940', '+10950', '+10960', '+10970', '+10980', '+10990', '+11000']"
2024_8_6]9]46]25,011200,011200,"['379', '20', '50', '51', '6688', '208', '587', '116', '143', '2662', '236', '2329', '3143', '2849', '11112', '624', '687', '1125', '1357', '3492']","['+17450', '+17470', '+17480', '+17490', '+17500', '+17510', '+17520', '+17530', '+17540', '+17550', '+17560', '+17570', '+17580', '+17590', '+17600', '+17610', '+17620', '+17630', '+17640', '+17650']"
2024_8_6]9]46]25,020560,020560,"['130', '744', '2072', '271', '2521', '158', '162', '1821', '1428', '50', '842', '640', '516', '438', '27', '175', '437', '310', '662', '10']","['+9360', '+9370', '+9380', '+9390', '+9400', '+9410', '+9420', '+9430', '+9440', '+9450', '+9470', '+9480', '+9490', '+9500', '+9510', '+9520', '+9530', '+9540', '+9550', '+9560']"
2024_8_6]9]46]25,034020,034020,"['3837', '1952', '1486', '2976', '1340', '2387', '1633', '705', '1475', '1710', '5086', '4836', '11559', '7190', '6359', '2580', '5826', '10830', '1678', '265']","['+17020', '+17030', '+17040', '+17050', '+17060', '+17070', '+17080', '+17090', '+17100', '+17110', '+17130', '+17140', '+17150', '+17160', '+17170', '+17180', '+17190', '+17200', '+17210', '+17220']"
2024_8_6]9]46]25,034220,034220,"['623', '1093', '389', '770', '296', '175', '854', '53', '7', '614', '257', '3266', '346', '4345', '1403', '3529', '3798', '1394', '2455', '12271']","['+10570', '+10580', '+10590', '+10600', '+10610', '+10620', '+10650', '+10660', '+10670', '+10680', '+10690', '+10700', '+10710', '+10720', '+10730', '+10740', '+10750', '+10760', '+10770', '+10780']"
2024_8_6]9]46]25,069260,069260,"['200', '90', '51', '173', '50', '29', '1501', '895', '478', '1047', '15', '22', '262', '63', '1', '10', '43', '3', '143', '303']","['+18210', '+18250', '+18260', '+18270', '+18280', '+18290', '+18320', '+18340', '+18350', '+18370', '+18380', '+18390', '+18400', '+18420', '+18440', '+18450', '+18460', '+18470', '+18480', '+18490']"
2024_8_6]9]46]25,093370,093370,"['566', '149', '384', '59', '102', '6639', '741', '186', '89', '81', '2320', '1891', '1171', '2276', '475', '891', '3088', '898', '630', '254']","['+5730', '+5740', '+5750', '+5760', '+5770', '+5780', '+5790', '+5800', '+5810', '+5830', '+5840', '+5850', '+5860', '+5870', '+5880', '+5890', '+5900', '+5910', '+5920', '+5930']"
2024_8_6]9]46]25,114090,114090,"['205', '55', '227', '101', '404', '135', '106', '1081', '517', '203', '313', '1024', '1064', '1099', '55', '52', '44', '512', '596', '5']","['+11280', '+11290', '+11300', '+11310', '+11330', '+11340', '+11350', '+11360', '+11370', '+11400', '+11420', '+11430', '+11440', '+11450', '+11460', '+11470', '+11480', '+11490', '+11500', '+11510']"
2024_8_6]9]46]25,138930,138930,"['96', '6', '9', '1223', '569', '2629', '1804', '6884', '562', '719', '808', '1020', '660', '8764', '682', '1545', '2364', '4214', '10557', '22']","['+8920', '+8930', '+8940', '+8950', '+8960', '+8970', '+8980', '+8990', '+9000', '+9010', '+9020', '+9030', '+9040', '+9050', '+9060', '+9070', '+9080', '+9090', '+9100', '+9110']"
2024_8_6]9]46]25,181710,181710,"['50', '412', '300', '400', '1', '5', '115', '105', '238', '199', '212', '238', '68', '192', '287', '148', '117', '77', '20', '10']","['+18740', '+18750', '+18760', '+18840', '+18850', '+18860', '+18870', '+18880', '+18890', '+18900', '+18920', '+18930', '+18950', '+18980', '+18990', '+19000', '+19070', '+19090', '+19100', '+19110']"
2024_8_6]9]46]25,316140,316140,"['1466', '4568', '3917', '1058', '2776', '2266', '7551', '6206', '9308', '4176', '4164', '4022', '7532', '11489', '22653', '4500', '1838', '2423', '1444', '984']","['+14410', '+14420', '+14430', '+14440', '+14450', '+14460', '+14470', '+14480', '+14490', '+14500', '+14510', '+14520', '+14530', '+14540', '+14550', '+14560', '+14570', '+14580', '+14590', '+14600']"
2024_8_6]9]46]25,336370,336370,"['8', '160', '1127', '38', '131', '173', '1433', '67', '45', '20', '5', '266', '66', '265', '20', '279', '532', '60', '184', '718']","['+13740', '+13750', '+13760', '+13770', '+13780', '+13790', '+13800', '+13810', '+13840', '+13850', '+13870', '+13880', '+13890', '+13900', '+13910', '+13920', '+13950', '+13960', '+13970', '+13980']"
2024_8_6]9]46]25,272210,272210,"['697', '1961', '1239', '1505', '2300', '2609', '4702', '1063', '1041', '54', '1982', '1649', '1975', '6620', '1713', '1125', '2980', '2069', '1319', '310']","['+18840', '+18850', '+18860', '+18870', '+18880', '+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030']"
2024_8_6]9]46]26,001440,001440,"['0', '0', '0', '0', '0', '0', '0', '13', '620', '3036', '4422', '11642', '1764', '0', '0', '0', '0', '0', '0', '0']","['-0', '-0', '-0', '-0', '-0', '-0', '-0', '+12860', '+12870', '+12880', '+12890', '+12900', '+12910', '-0', '-0', '-0', '-0', '-0', '-0', '-0']"
2024_8_6]9]46]26,010140,010140,"['6046', '4038', '1391', '2763', '9725', '1860', '2106', '18072', '11901', '8906', '6279', '20111', '25783', '22130', '39327', '51760', '17441', '50603', '56748', '222662']","['+10810', '+10820', '+10830', '+10840', '+10850', '+10860', '+10870', '+10880', '+10890', '+10900', '+10910', '+10920', '+10930', '+10940', '+10950', '+10960', '+10970', '+10980', '+10990', '+11000']"
2024_8_6]9]46]26,020560,020560,"['130', '744', '2072', '271', '2521', '158', '162', '2714', '536', '50', '843', '639', '516', '438', '27', '175', '437', '310', '662', '10']","['+9360', '+9370', '+9380', '+9390', '+9400', '+9410', '+9420', '+9430', '+9440', '+9450', '+9470', '+9480', '+9490', '+9500', '+9510', '+9520', '+9530', '+9540', '+9550', '+9560']"
2024_8_6]9]46]26,023590,023590,"['1', '4', '97', '11', '130', '150', '63', '1', '251', '1', '1', '96', '645', '58', '65', '163', '402', '687', '18', '42']","['+17380', '+17390', '+17400', '+17410', '+17420', '+17430', '+17460', '+17470', '+17490', '+17520', '+17530', '+17570', '+17580', '+17590', '+17600', '+17620', '+17630', '+17650', '+17670', '+17700']"
2024_8_6]9]46]26,034020,034020,"['3837', '1952', '1486', '2976', '1340', '2307', '477', '705', '1475', '1710', '4957', '4836', '11559', '7190', '6359', '2580', '5826', '10830', '1678', '265']","['+17020', '+17030', '+17040', '+17050', '+17060', '+17070', '+17080', '+17090', '+17100', '+17110', '+17130', '+17140', '+17150', '+17160', '+17170', '+17180', '+17190', '+17200', '+17210', '+17220']"
2024_8_6]9]46]26,034220,034220,"['623', '1093', '389', '770', '296', '175', '864', '53', '7', '614', '227', '3266', '346', '4345', '1403', '3529', '3798', '1394', '2455', '12271']","['+10570', '+10580', '+10590', '+10600', '+10610', '+10620', '+10650', '+10660', '+10670', '+10680', '+10690', '+10700', '+10710', '+10720', '+10730', '+10740', '+10750', '+10760', '+10770', '+10780']"
2024_8_6]9]46]26,069260,069260,"['90', '51', '173', '50', '29', '1501', '239', '457', '1238', '33', '263', '59', '63', '39', '10', '43', '3', '143', '303', '12601']","['+18250', '+18260', '+18270', '+18280', '+18290', '+18320', '+18350', '+18360', '+18370', '+18390', '+18400', '+18410', '+18420', '+18440', '+18450', '+18460', '+18470', '+18480', '+18490', '+18500']"
2024_8_6]9]46]26,079160,079160,"['3168', '2999', '3315', '1841', '1468', '7026', '2543', '1760', '2888', '3514', '1583', '3448', '3140', '5295', '7985', '2016', '2077', '1927', '3621', '8145']","['+5450', '+5460', '+5470', '+5480', '+5490', '+5500', '+5510', '+5520', '+5530', '+5540', '+5560', '+5570', '+5580', '+5590', '+5600', '+5610', '+5620', '+5630', '+5640', '+5650']"
2024_8_6]9]46]26,088980,088980,"['1222', '875', '6351', '10191', '3933', '2202', '5560', '6164', '5083', '5935', '2386', '7736', '16030', '10515', '5790', '6756', '9866', '16513', '43733', '1459']","['+11820', '+11830', '+11840', '+11850', '+11860', '+11870', '+11880', '+11890', '+11900', '+11910', '+11920', '+11930', '+11940', '+11950', '+11960', '+11970', '+11980', '+11990', '+12000', '+12010']"
2024_8_6]9]46]26,316140,316140,"['1466', '4568', '3917', '1058', '2776', '2266', '7551', '6206', '9308', '4126', '4164', '4022', '7532', '11489', '22653', '4500', '1838', '2423', '1444', '984']","['+14410', '+14420', '+14430', '+14440', '+14450', '+14460', '+14470', '+14480', '+14490', '+14500', '+14510', '+14520', '+14530', '+14540', '+14550', '+14560', '+14570', '+14580', '+14590', '+14600']"
2024_8_6]9]46]26,001440,001440,"['0', '0', '0', '0', '0', '0', '0', '13', '620', '3036', '4422', '11642', '1764', '0', '0', '0', '0', '0', '0', '0']","['-0', '-0', '-0', '-0', '-0', '-0', '-0', '+12860', '+12870', '+12880', '+12890', '+12900', '+12910', '-0', '-0', '-0', '-0', '-0', '-0', '-0']"
2024_8_6]9]46]26,003690,003690,"['1601', '3978', '2652', '3520', '2565', '2012', '4161', '2463', '1749', '2876', '105', '561', '1667', '1919', '344', '992', '9863', '3001', '1144', '50']","['-7870', ' 7880', '+7890', '+7900', '+7910', '+7920', '+7930', '+7940', '+7950', '+7960', '+7970', '+7980', '+7990', '+8000', '+8010', '+8020', '+8030', '+8040', '+8050', '+8060']"
2024_8_6]9]46]26,006360,006360,"['1', '10', '44', '293', '1055', '1000', '50', '20', '15', '796', '744', '827', '172', '249', '116', '95', '1554', '209', '40', '1827']","['+17790', '+17800', '+17810', '+17820', '+17830', '+17840', '+17850', '+17860', '+17870', '+17880', '+17890', '+17900', '+17910', '+17920', '+17930', '+17940', '+17950', '+17960', '+17970', '+17980']"
2024_8_6]9]46]26,006800,006800,"['1046', '2588', '1808', '1529', '5', '198', '8160', '600', '1', '513', '216', '3142', '1307', '5018', '218', '2764', '6044', '2131', '4746', '154']","['+6920', '+6930', '+6940', '+6950', '+6960', '+6970', '+6980', '+6990', '+7000', '+7010', '+7020', '+7030', '+7040', '+7050', '+7060', '+7070', '+7080', '+7090', '+7100', '+7110']"
2024_8_6]9]46]26,010140,010140,"['6046', '4038', '1391', '2763', '9725', '1860', '2106', '18072', '11901', '8906', '6258', '20110', '25786', '22130', '39327', '51760', '17441', '50603', '56748', '222662']","['+10810', '+10820', '+10830', '+10840', '+10850', '+10860', '+10870', '+10880', '+10890', '+10900', '+10910', '+10920', '+10930', '+10940', '+10950', '+10960', '+10970', '+10980', '+10990', '+11000']"
2024_8_6]9]46]26,011200,011200,"['379', '20', '50', '51', '6688', '208', '587', '116', '143', '2662', '232', '2329', '3143', '2849', '11112', '624', '687', '1125', '1357', '3492']","['+17450', '+17470', '+17480', '+17490', '+17500', '+17510', '+17520', '+17530', '+17540', '+17550', '+17560', '+17570', '+17580', '+17590', '+17600', '+17610', '+17620', '+17630', '+17640', '+17650']"
2024_8_6]9]46]26,017960,017960,"['790', '761', '106', '335', '142', '1277', '1040', '586', '982', '5071', '855', '178', '124', '1036', '1161', '6', '1185', '2521', '6553', '1231']","['+11200', '+11210', '+11220', '+11230', '+11240', '+11250', '+11260', '+11270', '+11280', '+11290', '+11340', '+11350', '+11360', '+11370', '+11380', '+11390', '+11400', '+11410', '+11420', '+11430']"
2024_8_6]9]46]26,023590,023590,"['1', '4', '97', '11', '130', '150', '63', '1', '251', '1', '1', '96', '645', '58', '65', '163', '402', '687', '18', '42']","['+17380', '+17390', '+17400', '+17410', '+17420', '+17430', '+17460', '+17470', '+17500', '+17520', '+17540', '+17570', '+17580', '+17590', '+17600', '+17620', '+17630', '+17650', '+17670', '+17700']"
2024_8_6]9]46]26,034020,034020,"['3837', '1952', '1486', '2976', '1340', '2308', '477', '755', '1475', '1710', '5036', '4836', '11559', '7191', '6359', '2580', '5826', '10830', '1678', '265']","['+17020', '+17030', '+17040', '+17050', '+17060', '+17070', '+17080', '+17090', '+17100', '+17110', '+17130', '+17140', '+17150', '+17160', '+17170', '+17180', '+17190', '+17200', '+17210', '+17220']"
2024_8_6]9]46]26,042670,042670,"['15594', '7167', '3696', '6947', '6918', '10649', '6168', '11877', '13401', '3379', '12655', '5388', '4278', '4137', '5380', '5385', '1273', '9923', '36879', '9293']","['+7000', '+7010', '+7020', '+7030', '+7040', '+7050', '+7060', '+7070', '+7080', '+7090', '+7100', '+7110', '+7120', '+7130', '+7140', '+7150', '+7160', '+7170', '+7180', '+7190']"
2024_8_6]9]46]26,069260,069260,"['200', '90', '51', '173', '50', '29', '1501', '674', '1478', '33', '262', '60', '63', '39', '10', '43', '3', '143', '303', '12601']","['+18210', '+18250', '+18260', '+18270', '+18280', '+18290', '+18320', '+18360', '+18370', '+18390', '+18400', '+18410', '+18420', '+18440', '+18450', '+18460', '+18470', '+18480', '+18490', '+18500']"
2024_8_6]9]46]26,082640,082640,"['177', '1', '605', '12', '579', '2721', '3338', '268', '836', '247', '84', '266', '721', '1448', '1102', '53', '643', '1024', '1670', '3094']","['+8110', '+8120', '+8130', '+8140', '+8150', '+8160', '+8170', '+8180', '+8190', '+8200', '+8210', '+8220', '+8240', '+8250', '+8260', '+8270', '+8280', '+8290', '+8300', '+8310']"
2024_8_6]9]46]26,103590,103590,"['2220', '980', '618', '1040', '664', '463', '606', '584', '375', '90', '1522', '1915', '2049', '2559', '2481', '1543', '1098', '5298', '762', '1362']","['+20950', '+21000', '+21050', '+21100', '+21150', '+21200', '+21250', '+21300', '+21350', '+21400', '+21450', '+21500', '+21550', '+21600', '+21650', '+21700', '+21750', '+21800', '+21850', '+21900']"
2024_8_6]9]46]26,272210,272210,"['697', '1961', '1239', '1505', '2300', '2609', '4752', '1063', '1041', '54', '1977', '1649', '1975', '6620', '1713', '1125', '2980', '2069', '1319', '310']","['+18840', '+18850', '+18860', '+18870', '+18880', '+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030']"
2024_8_6]9]46]26,316140,316140,"['1466', '4568', '3917', '1058', '2776', '2266', '7551', '6206', '9308', '4232', '4164', '4022', '7532', '11489', '22653', '4500', '1838', '2423', '1444', '984']","['+14410', '+14420', '+14430', '+14440', '+14450', '+14460', '+14470', '+14480', '+14490', '+14500', '+14510', '+14520', '+14530', '+14540', '+14550', '+14560', '+14570', '+14580', '+14590', '+14600']"
2024_8_6]9]46]26,353200,353200,"['1340', '241', '210', '57', '104', '118', '334', '149', '6', '133', '728', '40', '134', '6', '36', '106', '960', '1', '404', '51']","['+19650', '+19660', '+19670', '+19700', '+19750', '+19770', '+19780', '+19800', '+19810', '+19820', '+19830', '+19840', '+19850', '+19860', '+19870', '+19890', '+19900', '+19940', '+19950', '+19960']"
2024_8_6]9]46]26,005420,005420,"['117', '132', '74', '98', '3', '155', '51', '16', '1', '38', '105', '15', '3', '109', '307', '511', '21', '361', '375', '1736']","['+18600', '+18610', '+18630', '+18650', '+18660', '+18680', '+18690', '+18750', '+18760', '+18770', '+18820', '+18830', '+18840', '+18870', '+18900', '+18920', '+18940', '+18950', '+18960', '+18970']"
2024_8_6]9]46]26,272210,272210,"['697', '1961', '1239', '1505', '2300', '2609', '4752', '1063', '1041', '54', '1977', '1649', '1975', '6620', '1713', '1125', '2980', '2069', '1319', '310']","['+18840', '+18850', '+18860', '+18870', '+18880', '+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030']"
2024_8_6]9]46]26,010140,010140,"['6046', '4038', '1391', '2763', '9725', '1860', '2106', '18072', '11901', '8906', '6236', '20110', '25789', '22130', '39327', '51760', '17441', '50603', '56748', '222662']","['+10810', '+10820', '+10830', '+10840', '+10850', '+10860', '+10870', '+10880', '+10890', '+10900', '+10910', '+10920', '+10930', '+10940', '+10950', '+10960', '+10970', '+10980', '+10990', '+11000']"
2024_8_6]9]46]26,011200,011200,"['379', '20', '50', '51', '6688', '208', '587', '116', '143', '2528', '232', '2329', '3143', '2849', '11112', '624', '687', '1125', '1357', '3492']","['+17450', '+17470', '+17480', '+17490', '+17500', '+17510', '+17520', '+17530', '+17540', '+17550', '+17560', '+17570', '+17580', '+17590', '+17600', '+17610', '+17620', '+17630', '+17640', '+17650']"
