time,code,name,price,qty
11/20 10:37:18,89590,a,-11690,8.0
11/20 10:37:18,89590,a,11750,8.0
11/20 10:37:18,2790,a,29450,
11/20 10:37:18,2790,a,29450,
11/20 10:37:18,2790,a,29450,0.0
11/20 10:37:19,89590,a,11750,
11/20 10:37:19,89590,a,11750,
11/20 10:37:19,89590,a,11750,8.0
11/20 10:37:19,89590,a,11750,10.0
11/20 10:37:19,89590,a,-11690,8.0
11/20 10:37:19,89590,a,11750,8.0
11/20 10:37:20,5850,a,-32500,3.0
11/20 10:37:20,5850,a,32700,3.0
11/20 10:37:20,5850,a,32700,
11/20 10:37:20,30000,a,-20400,4.0
11/20 10:37:20,30000,a,20550,4.0
11/20 10:37:20,30000,a,20550,
11/20 10:37:20,1430,a,-23550,4.0
11/20 10:37:20,1430,a,23750,4.0
11/20 10:37:21,2790,a,-29300,3.0
11/20 10:37:21,2790,a,29450,3.0
11/20 10:37:21,89590,a,-11690,8.0
11/20 10:37:21,89590,a,11750,8.0
11/20 10:37:21,89590,a,11750,
11/20 10:37:21,89590,a,11750,
11/20 10:37:21,89590,a,11750,2.0
11/20 10:37:23,4990,a,-28750,3.0
11/20 10:37:23,4990,a,28900,3.0
11/20 10:37:23,4990,a,28900,
11/20 10:37:23,4990,a,28900,
11/20 10:37:23,4990,a,28900,19.0
11/20 10:37:23,2790,a,-29300,3.0
11/20 10:37:23,2790,a,29450,3.0
11/20 10:37:23,4990,a,28900,
11/20 10:37:23,4990,a,28900,0.0
11/20 10:37:23,1430,a,23750,
11/20 10:37:23,1430,a,23750,0.0
11/20 10:37:23,1430,a,-23550,4.0
11/20 10:37:23,1430,a,23750,4.0
11/20 10:37:23,5850,a,-32500,3.0
11/20 10:37:23,5850,a,32700,3.0
11/20 10:37:24,89590,a,11750,
11/20 10:37:24,89590,a,11750,3.0
11/20 10:37:24,89590,a,11750,
11/20 10:37:24,89590,a,-11690,8.0
11/20 10:37:24,89590,a,11750,8.0
11/20 10:37:24,89590,a,11750,0.0
11/20 10:37:24,89590,a,11750,
11/20 10:37:24,1430,a,-23550,4.0
11/20 10:37:24,1430,a,23750,4.0
11/20 10:37:25,89590,a,11750,
11/20 10:37:25,89590,a,11750,
11/20 10:37:25,89590,a,11750,5.0
11/20 10:37:25,89590,a,11750,11.0
11/20 10:37:25,89590,a,-11690,8.0
11/20 10:37:25,89590,a,11750,8.0
11/20 10:37:25,5850,a,-32500,3.0
11/20 10:37:25,5850,a,32700,3.0
11/20 10:37:25,5850,a,32700,
11/20 10:37:25,4990,a,-28750,3.0
11/20 10:37:25,4990,a,28900,3.0
11/20 10:37:25,89590,a,-11690,8.0
11/20 10:37:25,89590,a,11750,8.0
11/20 10:37:25,4990,a,28900,
11/20 10:37:26,7660,a,0,
11/20 10:37:26,7660,a,0,0.0
11/20 10:37:26,7660,a,0,
11/20 10:37:26,7660,a,0,
11/20 10:37:26,7660,a,0,0.0
11/20 10:37:26,7660,a,0,0.0
11/20 10:37:26,7660,a,0,
11/20 10:37:26,7660,a,0,
11/20 10:37:26,7660,a,0,0.0
11/20 10:37:26,7660,a,0,0.0
11/20 10:37:26,7660,a,0,
11/20 10:37:26,7660,a,0,
11/20 10:37:26,7660,a,0,
11/20 10:37:26,7660,a,0,0.0
11/20 10:37:26,7660,a,0,0.0
11/20 10:37:26,7660,a,0,0.0
11/20 10:37:26,7660,a,0,
11/20 10:37:26,7660,a,0,
11/20 10:37:26,7660,a,0,
11/20 10:37:26,7660,a,0,0.0
11/20 10:37:26,7660,a,0,0.0
11/20 10:37:26,7660,a,0,0.0
11/20 10:37:26,4990,a,28900,
11/20 10:37:26,4990,a,28900,
11/20 10:37:26,4990,a,28900,3.0
11/20 10:37:26,4990,a,28900,6.0
11/20 10:37:26,4990,a,-28750,3.0
11/20 10:37:26,4990,a,28900,3.0
11/20 10:37:26,6040,a,31050,
11/20 10:37:26,6040,a,31050,3.0
11/20 10:37:26,6040,a,-30800,3.0
11/20 10:37:26,6040,a,31100,3.0
11/20 10:37:26,6040,a,31100,
11/20 10:37:26,6040,a,31100,
11/20 10:37:26,6040,a,31100,0.0
11/20 10:37:26,6040,a,-30800,3.0
11/20 10:37:26,6040,a,31100,3.0
11/20 10:37:26,6040,a,31100,
11/20 10:37:27,6040,a,-30800,3.0
11/20 10:37:27,6040,a,31100,3.0
11/20 10:37:27,89590,a,11750,
11/20 10:37:27,89590,a,11750,
11/20 10:37:27,89590,a,11750,13.0
11/20 10:37:27,89590,a,11750,21.0
11/20 10:37:27,89590,a,11750,
11/20 10:37:27,89590,a,11750,29.0
11/20 10:37:27,89590,a,11750,
11/20 10:37:27,89590,a,11750,37.0
11/20 10:37:27,1430,a,23750,
11/20 10:37:27,1430,a,23750,4.0
11/20 10:37:27,1430,a,23750,
11/20 10:37:27,1430,a,23750,
11/20 10:37:27,6040,a,-30800,3.0
11/20 10:37:27,6040,a,31100,3.0
11/20 10:37:27,1430,a,23750,8.0
11/20 10:37:27,1430,a,23750,12.0
11/20 10:37:27,89590,a,-11700,8.0
11/20 10:37:27,89590,a,11760,8.0
11/20 10:37:27,1430,a,-23550,4.0
11/20 10:37:27,1430,a,23750,4.0
11/20 10:37:27,89590,a,-11700,8.0
11/20 10:37:27,89590,a,11760,8.0
11/20 10:37:27,1430,a,23750,
11/20 10:37:27,1430,a,23750,4.0
11/20 10:37:27,89590,a,11760,
11/20 10:37:28,30000,a,-20400,4.0
11/20 10:37:28,30000,a,20550,4.0
11/20 10:37:28,30000,a,20550,
11/20 10:37:28,4990,a,-28750,3.0
11/20 10:37:28,4990,a,28900,3.0
11/20 10:37:28,89590,a,-11700,8.0
11/20 10:37:28,89590,a,11760,8.0
11/20 10:37:28,4990,a,28900,
11/20 10:37:29,4990,a,28900,
11/20 10:37:29,4990,a,28900,3.0
11/20 10:37:29,89590,a,11760,
11/20 10:37:29,89590,a,11760,
11/20 10:37:29,89590,a,11760,29.0
11/20 10:37:29,5850,a,-32500,3.0
11/20 10:37:29,5850,a,32700,3.0
11/20 10:37:29,4990,a,28900,
11/20 10:37:29,4990,a,28900,0.0
11/20 10:37:29,2790,a,-29300,3.0
11/20 10:37:29,2790,a,29450,3.0
11/20 10:37:29,30000,a,20550,
11/20 10:37:29,30000,a,20550,
11/20 10:37:29,30000,a,20550,
11/20 10:37:29,30000,a,20550,4.0
11/20 10:37:29,30000,a,20550,8.0
11/20 10:37:29,30000,a,20550,12.0
11/20 10:37:30,1430,a,23750,
11/20 10:37:30,1430,a,23750,4.0
11/20 10:37:30,30000,a,-20400,4.0
11/20 10:37:30,30000,a,20550,4.0
11/20 10:37:30,89590,a,-11700,8.0
11/20 10:37:30,89590,a,11760,8.0
11/20 10:37:30,1430,a,23750,
11/20 10:37:30,1430,a,23750,0.0
11/20 10:37:30,30000,a,20550,
11/20 10:37:30,30000,a,20550,
11/20 10:37:30,89590,a,11760,
11/20 10:37:30,30000,a,20550,8.0
11/20 10:37:30,1430,a,-23550,4.0
11/20 10:37:30,1430,a,23750,4.0
11/20 10:37:30,4990,a,-28750,3.0
11/20 10:37:30,4990,a,28900,3.0
11/20 10:37:30,30000,a,-20400,4.0
11/20 10:37:30,30000,a,20550,4.0
11/20 10:37:31,3090,a,-17850,5.0
11/20 10:37:31,3090,a,17940,5.0
11/20 10:37:31,5850,a,-32500,3.0
11/20 10:37:31,5850,a,32700,3.0
11/20 10:37:31,5850,a,32700,
11/20 10:37:31,3090,a,-17850,5.0
11/20 10:37:31,3090,a,17940,5.0
11/20 10:37:31,3090,a,17940,
11/20 10:37:31,2790,a,29450,
11/20 10:37:31,2790,a,29450,2.0
11/20 10:37:31,2790,a,-29300,3.0
11/20 10:37:31,2790,a,29450,3.0
11/20 10:37:31,4990,a,-28750,3.0
11/20 10:37:31,4990,a,28900,3.0
11/20 10:37:32,30000,a,20550,
11/20 10:37:32,30000,a,20550,12.0
11/20 10:37:32,3090,a,17940,
11/20 10:37:32,3090,a,17940,5.0
11/20 10:37:32,30000,a,20550,
11/20 10:37:32,30000,a,20550,0.0
11/20 10:37:32,3090,a,17940,
11/20 10:37:32,3090,a,17940,0.0
11/20 10:37:32,30000,a,-20400,4.0
11/20 10:37:32,30000,a,20550,4.0
11/20 10:37:32,30000,a,-20400,4.0
11/20 10:37:32,30000,a,20550,4.0
11/20 10:37:33,5850,a,-32500,3.0
11/20 10:37:33,5850,a,32700,3.0
11/20 10:37:33,89590,a,-11700,8.0
11/20 10:37:33,89590,a,11760,8.0
11/20 10:37:33,89590,a,-11700,8.0
11/20 10:37:33,89590,a,11760,8.0
11/20 10:37:33,89590,a,11760,
11/20 10:37:33,89590,a,11760,
11/20 10:37:33,89590,a,11760,21.0
11/20 10:37:33,89590,a,11760,
11/20 10:37:33,1430,a,-23550,4.0
11/20 10:37:33,1430,a,23750,4.0
11/20 10:37:33,30000,a,-20400,4.0
11/20 10:37:33,30000,a,20550,4.0
11/20 10:37:33,2790,a,-29300,3.0
11/20 10:37:33,2790,a,29450,3.0
11/20 10:37:33,5850,a,-32500,3.0
11/20 10:37:33,5850,a,32700,3.0
11/20 10:37:34,2790,a,-29300,3.0
11/20 10:37:34,2790,a,29450,3.0
11/20 10:37:34,2790,a,29450,
11/20 10:37:35,1430,a,-23550,4.0
11/20 10:37:35,1430,a,23750,4.0
11/20 10:37:35,1430,a,23750,
11/20 10:37:35,1430,a,-23550,4.0
11/20 10:37:35,1430,a,23750,4.0
11/20 10:37:35,5850,a,-32500,3.0
11/20 10:37:35,5850,a,32700,3.0
11/20 10:37:36,30000,a,-20400,4.0
11/20 10:37:36,30000,a,20550,4.0
11/20 10:37:36,30000,a,20550,
11/20 10:37:36,6040,a,-30800,3.0
11/20 10:37:36,6040,a,31100,3.0
11/20 10:37:36,6040,a,31100,
11/20 10:37:36,30000,a,-20400,4.0
11/20 10:37:36,30000,a,20550,4.0
11/20 10:37:36,1430,a,-23550,4.0
11/20 10:37:36,1430,a,23750,4.0
11/20 10:37:38,1430,a,-23550,4.0
11/20 10:37:38,1430,a,23750,4.0
11/20 10:37:38,1430,a,23750,
11/20 10:37:38,89590,a,11760,
11/20 10:37:38,89590,a,11760,26.0
11/20 10:37:38,1430,a,-23550,4.0
11/20 10:37:38,1430,a,23750,4.0
11/20 10:37:39,89590,a,11760,
11/20 10:37:39,89590,a,11760,0.0
11/20 10:37:39,4990,a,28900,
11/20 10:37:39,4990,a,28900,3.0
11/20 10:37:39,4990,a,-28750,3.0
11/20 10:37:39,4990,a,28900,3.0
11/20 10:37:39,89590,a,-11700,8.0
11/20 10:37:39,89590,a,11760,8.0
11/20 10:37:39,4990,a,-28750,3.0
11/20 10:37:39,4990,a,28900,3.0
11/20 10:37:39,89590,a,11760,
11/20 10:37:39,89590,a,11760,
11/20 10:37:39,89590,a,11760,
11/20 10:37:39,89590,a,11760,
11/20 10:37:39,89590,a,11760,
11/20 10:37:39,89590,a,11760,3.0
11/20 10:37:39,89590,a,11760,11.0
11/20 10:37:39,89590,a,11760,19.0
11/20 10:37:39,89590,a,11760,27.0
11/20 10:37:39,89590,a,11760,35.0
11/20 10:37:39,89590,a,-11690,8.0
11/20 10:37:39,89590,a,11750,8.0
11/20 10:37:39,89590,a,11750,
11/20 10:37:40,89590,a,11750,24.0
11/20 10:37:40,89590,a,11750,
11/20 10:37:40,89590,a,11750,5.0
11/20 10:37:40,89590,a,-11700,8.0
11/20 10:37:40,89590,a,11760,8.0
11/20 10:37:40,6040,a,-30800,3.0
11/20 10:37:40,6040,a,31100,3.0
11/20 10:37:40,1430,a,-23550,4.0
11/20 10:37:40,1430,a,23750,4.0
11/20 10:37:41,1430,a,23750,
11/20 10:37:41,1430,a,-23550,4.0
11/20 10:37:41,1430,a,23750,4.0
11/20 10:37:41,89590,a,-11700,8.0
11/20 10:37:41,89590,a,11760,8.0
11/20 10:37:41,1430,a,23750,
11/20 10:37:41,89590,a,-11700,8.0
11/20 10:37:41,89590,a,11760,8.0
11/20 10:37:42,89590,a,11760,
11/20 10:37:42,2790,a,-29300,3.0
11/20 10:37:42,2790,a,29450,3.0
11/20 10:37:42,5850,a,-32500,3.0
11/20 10:37:42,5850,a,32700,3.0
11/20 10:37:42,2790,a,29450,
11/20 10:37:42,5850,a,32700,
11/20 10:37:42,5850,a,32700,3.0
11/20 10:37:42,5850,a,-32500,3.0
11/20 10:37:42,5850,a,32700,3.0
11/20 10:37:43,30000,a,-20400,4.0
11/20 10:37:43,30000,a,20550,4.0
11/20 10:37:43,89590,a,-11700,8.0
11/20 10:37:43,89590,a,11760,8.0
11/20 10:37:43,30000,a,20550,
11/20 10:37:43,89590,a,11760,
11/20 10:37:43,2790,a,-29300,3.0
11/20 10:37:43,2790,a,29500,3.0
11/20 10:37:43,2790,a,29500,
11/20 10:37:43,89590,a,-11700,8.0
11/20 10:37:43,89590,a,11760,8.0
11/20 10:37:44,89590,a,-11700,8.0
11/20 10:37:44,89590,a,11760,8.0
11/20 10:37:44,89590,a,11760,
11/20 10:37:44,1430,a,-23550,4.0
11/20 10:37:44,1430,a,23750,4.0
11/20 10:37:45,1430,a,23750,
11/20 10:37:45,1430,a,23750,
11/20 10:37:45,1430,a,23750,0.0
11/20 10:37:45,1430,a,-23550,4.0
11/20 10:37:45,1430,a,23750,4.0
11/20 10:37:45,1430,a,23750,
11/20 10:37:46,89590,a,11760,
11/20 10:37:46,89590,a,11760,
11/20 10:37:46,89590,a,11760,
11/20 10:37:46,89590,a,11760,13.0
11/20 10:37:46,89590,a,11760,21.0
11/20 10:37:46,89590,a,11760,29.0
11/20 10:37:46,89590,a,-11700,8.0
11/20 10:37:46,89590,a,11760,8.0
11/20 10:37:46,89590,a,-11700,8.0
11/20 10:37:46,89590,a,11760,8.0
11/20 10:37:46,89590,a,11760,
11/20 10:37:46,89590,a,11760,
11/20 10:37:46,89590,a,11760,21.0
11/20 10:37:46,89590,a,-11700,8.0
11/20 10:37:46,89590,a,11760,8.0
11/20 10:37:47,6040,a,-30800,3.0
11/20 10:37:47,6040,a,31100,3.0
11/20 10:37:47,6040,a,31100,
11/20 10:37:47,89590,a,-11700,8.0
11/20 10:37:47,89590,a,11760,8.0
11/20 10:37:48,89590,a,11760,
11/20 10:37:48,89590,a,11760,
11/20 10:37:48,89590,a,11760,13.0
11/20 10:37:48,4990,a,-28750,3.0
11/20 10:37:48,4990,a,28900,3.0
11/20 10:37:48,6040,a,-30800,3.0
11/20 10:37:48,6040,a,31100,3.0
11/20 10:37:48,2790,a,-29300,3.0
11/20 10:37:48,2790,a,29500,3.0
11/20 10:37:48,1430,a,-23550,4.0
11/20 10:37:48,1430,a,23750,4.0
11/20 10:37:48,89590,a,-11700,8.0
11/20 10:37:48,89590,a,11760,8.0
11/20 10:37:48,1430,a,23750,
11/20 10:37:48,2790,a,-29300,3.0
11/20 10:37:48,2790,a,29500,3.0
11/20 10:37:49,2790,a,-29300,3.0
11/20 10:37:49,2790,a,29500,3.0
11/20 10:37:50,6040,a,31100,
11/20 10:37:50,6040,a,31100,
11/20 10:37:50,2790,a,29500,
11/20 10:37:50,6040,a,31100,3.0
11/20 10:37:50,6040,a,31100,5.0
11/20 10:37:50,6040,a,-30800,3.0
11/20 10:37:50,6040,a,31050,3.0
11/20 10:37:50,30000,a,-20400,4.0
11/20 10:37:50,30000,a,20550,4.0
11/20 10:37:50,4990,a,-28750,3.0
11/20 10:37:50,4990,a,28900,3.0
11/20 10:37:50,6040,a,-30800,3.0
11/20 10:37:50,6040,a,31100,3.0
11/20 10:37:50,4990,a,-28750,3.0
11/20 10:37:50,4990,a,28900,3.0
11/20 10:37:50,30000,a,20550,
11/20 10:37:50,30000,a,20550,4.0
11/20 10:37:50,30000,a,20550,
11/20 10:37:50,30000,a,20550,6.0
11/20 10:37:50,30000,a,-20400,4.0
11/20 10:37:50,30000,a,20550,4.0
11/20 10:37:50,30000,a,20550,
11/20 10:37:51,30000,a,20550,
11/20 10:37:51,30000,a,20550,2.0
11/20 10:37:51,4990,a,-28750,3.0
11/20 10:37:51,4990,a,28900,3.0
11/20 10:37:51,30000,a,20550,
11/20 10:37:51,4990,a,28900,
11/20 10:37:51,30000,a,20550,0.0
11/20 10:37:52,5850,a,32700,
11/20 10:37:52,5850,a,32700,
11/20 10:37:52,5850,a,32700,
11/20 10:37:52,5850,a,32700,6.0
11/20 10:37:52,5850,a,32700,9.0
11/20 10:37:52,5850,a,32700,12.0
11/20 10:37:52,5850,a,32700,
11/20 10:37:52,5850,a,32700,15.0
11/20 10:37:52,5850,a,-32500,3.0
11/20 10:37:52,5850,a,32700,3.0
11/20 10:37:52,5850,a,32700,
11/20 10:37:52,5850,a,32700,
11/20 10:37:52,5850,a,32700,9.0
11/20 10:37:52,5850,a,32700,0.0
11/20 10:37:52,89590,a,-11700,8.0
11/20 10:37:52,89590,a,11760,8.0
11/20 10:37:52,4990,a,-28750,3.0
11/20 10:37:52,4990,a,28900,3.0
11/20 10:37:52,89590,a,-11700,8.0
11/20 10:37:52,89590,a,11760,8.0
11/20 10:37:53,30000,a,-20400,4.0
11/20 10:37:53,30000,a,20550,4.0
11/20 10:37:53,30000,a,20550,
11/20 10:37:53,30000,a,20550,1.0
11/20 10:37:53,30000,a,20550,
11/20 10:37:53,30000,a,20550,
11/20 10:37:53,30000,a,20550,0.0
11/20 10:37:53,4990,a,-28750,3.0
11/20 10:37:53,4990,a,28900,3.0
11/20 10:37:53,89590,a,11760,
11/20 10:37:53,89590,a,11760,14.0
11/20 10:37:53,1430,a,-23550,4.0
11/20 10:37:53,1430,a,23750,4.0
11/20 10:37:54,30000,a,-20400,4.0
11/20 10:37:54,30000,a,20550,4.0
11/20 10:37:54,89590,a,-11700,8.0
11/20 10:37:54,89590,a,11760,8.0
11/20 10:37:54,30000,a,20550,
11/20 10:37:54,89590,a,11760,
11/20 10:37:54,89590,a,11760,
11/20 10:37:54,89590,a,11760,6.0
11/20 10:37:54,89590,a,11760,
11/20 10:37:54,89590,a,11760,0.0
11/20 10:37:55,4990,a,-28750,3.0
11/20 10:37:55,4990,a,28900,3.0
11/20 10:37:55,4990,a,28900,
11/20 10:37:55,4990,a,28900,
11/20 10:37:55,4990,a,28900,0.0
11/20 10:37:55,89590,a,-11700,8.0
11/20 10:37:55,89590,a,11760,8.0
11/20 10:37:56,1430,a,23750,
11/20 10:37:56,1430,a,23750,4.0
11/20 10:37:56,1430,a,23750,
11/20 10:37:56,1430,a,23750,8.0
11/20 10:37:56,1430,a,23750,
11/20 10:37:56,1430,a,23750,
11/20 10:37:56,1430,a,23750,
11/20 10:37:56,1430,a,23750,12.0
11/20 10:37:56,1430,a,23750,16.0
11/20 10:37:56,1430,a,23750,20.0
11/20 10:37:56,1430,a,23750,
11/20 10:37:56,1430,a,23750,
11/20 10:37:56,1430,a,23750,24.0
11/20 10:37:56,1430,a,23750,28.0
11/20 10:37:56,1430,a,23750,
11/20 10:37:56,1430,a,23750,24.0
11/20 10:37:57,1430,a,23750,
11/20 10:37:57,1430,a,23750,16.0
11/20 10:37:57,1430,a,-23550,4.0
11/20 10:37:57,1430,a,23750,4.0
11/20 10:37:57,4990,a,-28750,3.0
11/20 10:37:57,4990,a,28900,3.0
11/20 10:37:57,89590,a,-11700,8.0
11/20 10:37:57,89590,a,11760,8.0
11/20 10:37:57,30000,a,-20400,4.0
11/20 10:37:57,30000,a,20550,4.0
11/20 10:37:58,89590,a,-11700,8.0
11/20 10:37:58,89590,a,11760,8.0
11/20 10:37:58,89590,a,11760,
11/20 10:37:58,4990,a,-28750,3.0
11/20 10:37:58,4990,a,28900,3.0
11/20 10:37:58,4990,a,28900,
11/20 10:37:59,4990,a,-28750,3.0
11/20 10:37:59,4990,a,28900,3.0
11/20 10:37:59,4990,a,28900,
11/20 10:38:0,2790,a,29500,
11/20 10:38:0,2790,a,29500,
11/20 10:38:0,2790,a,29500,3.0
11/20 10:38:0,2790,a,29500,4.0
11/20 10:38:0,1430,a,-23550,4.0
11/20 10:38:0,1430,a,23750,4.0
11/20 10:38:0,89590,a,-11700,8.0
11/20 10:38:0,89590,a,11760,8.0
11/20 10:38:0,2790,a,-29300,3.0
11/20 10:38:0,2790,a,29500,3.0
11/20 10:38:2,2790,a,29500,
11/20 10:38:2,2790,a,29500,6.0
11/20 10:38:2,2790,a,29500,
11/20 10:38:2,2790,a,29500,
11/20 10:38:2,2790,a,29500,9.0
11/20 10:38:2,2790,a,29500,12.0
11/20 10:38:2,2790,a,29500,
11/20 10:38:2,2790,a,29500,15.0
11/20 10:38:2,2790,a,-29300,3.0
11/20 10:38:2,2790,a,29500,3.0
11/20 10:38:2,2790,a,29500,
11/20 10:38:2,2790,a,29500,9.0
11/20 10:38:2,2790,a,29500,
11/20 10:38:2,2790,a,29500,0.0
11/20 10:38:2,89590,a,11760,
11/20 10:38:2,89590,a,11760,1.0
11/20 10:38:2,89590,a,-11700,8.0
11/20 10:38:2,89590,a,11760,8.0
11/20 10:38:3,5850,a,-32500,3.0
11/20 10:38:3,5850,a,32700,3.0
11/20 10:38:3,89590,a,-11700,8.0
11/20 10:38:3,89590,a,11760,8.0
11/20 10:38:3,89590,a,11760,
11/20 10:38:3,89590,a,-11700,8.0
11/20 10:38:3,89590,a,11760,8.0
11/20 10:38:3,89590,a,11760,
11/20 10:38:3,5850,a,-32500,3.0
11/20 10:38:3,5850,a,32700,3.0
11/20 10:38:3,1430,a,-23550,4.0
11/20 10:38:3,1430,a,23750,4.0
11/20 10:38:4,2790,a,-29300,3.0
11/20 10:38:4,2790,a,29500,3.0
11/20 10:38:4,89590,a,-11700,8.0
11/20 10:38:4,89590,a,11760,8.0
11/20 10:38:5,89590,a,11760,
11/20 10:38:5,89590,a,-11700,8.0
11/20 10:38:5,89590,a,11760,8.0
11/20 10:38:6,89590,a,11760,
11/20 10:38:6,1430,a,-23550,4.0
11/20 10:38:6,1430,a,23750,4.0
11/20 10:38:6,89590,a,-11700,8.0
11/20 10:38:6,89590,a,11760,8.0
11/20 10:38:6,1430,a,23750,
11/20 10:38:6,1430,a,23750,
11/20 10:38:6,1430,a,23750,12.0
11/20 10:38:6,6040,a,-30800,3.0
11/20 10:38:6,6040,a,31050,3.0
11/20 10:38:6,10780,a,28450,
11/20 10:38:6,10780,a,28450,
11/20 10:38:6,10780,a,28450,1.0
11/20 10:38:6,10780,a,28450,2.0
11/20 10:38:6,10780,a,-28300,3.0
11/20 10:38:6,10780,a,28450,3.0
11/20 10:38:7,10780,a,28450,
11/20 10:38:7,89590,a,-11700,8.0
11/20 10:38:7,89590,a,11760,8.0
11/20 10:38:7,89590,a,11760,
11/20 10:38:8,6040,a,-30800,3.0
11/20 10:38:8,6040,a,31050,3.0
11/20 10:38:8,6040,a,31050,
11/20 10:38:8,6040,a,31050,
11/20 10:38:8,6040,a,31050,2.0
11/20 10:38:8,6040,a,31050,
11/20 10:38:8,6040,a,31050,0.0
11/20 10:38:9,2790,a,-29300,3.0
11/20 10:38:9,2790,a,29500,3.0
11/20 10:38:9,89590,a,-11700,8.0
11/20 10:38:9,89590,a,11760,8.0
11/20 10:38:9,30000,a,20550,
11/20 10:38:9,30000,a,20550,
11/20 10:38:9,30000,a,20550,1.0
11/20 10:38:9,30000,a,20550,3.0
11/20 10:38:9,4990,a,28900,
11/20 10:38:9,4990,a,28900,3.0
11/20 10:38:9,4990,a,28900,
11/20 10:38:9,4990,a,28900,
11/20 10:38:9,4990,a,28900,
11/20 10:38:9,4990,a,28900,6.0
11/20 10:38:9,4990,a,28900,9.0
11/20 10:38:9,4990,a,28900,10.0
11/20 10:38:9,30000,a,-20400,4.0
11/20 10:38:9,30000,a,20550,4.0
11/20 10:38:24,30000,a,-20400,4.0
11/20 10:38:24,30000,a,20550,4.0
11/20 10:38:24,30000,a,20550,
11/20 10:38:24,30000,a,20550,
11/20 10:38:24,30000,a,20550,13.0
11/20 10:38:24,30000,a,20550,
11/20 10:38:24,30000,a,20550,0.0
11/20 10:38:25,2790,a,-29300,3.0
11/20 10:38:25,2790,a,29500,3.0
11/20 10:38:25,2790,a,29500,
11/20 10:38:25,6040,a,-30800,3.0
11/20 10:38:25,6040,a,31050,3.0
11/20 10:38:25,6040,a,31050,
11/20 10:38:26,30000,a,-20400,4.0
11/20 10:38:26,30000,a,20550,4.0
11/20 10:38:26,30000,a,20550,
11/20 10:38:26,4990,a,-28750,3.0
11/20 10:38:26,4990,a,28900,3.0
11/20 10:38:26,4990,a,28900,
11/20 10:38:27,1430,a,-23550,4.0
11/20 10:38:27,1430,a,23750,4.0
11/20 10:38:27,1430,a,23750,
11/20 10:38:27,1430,a,23750,
11/20 10:38:27,1430,a,23750,8.0
11/20 10:38:27,1430,a,23750,
11/20 10:38:27,1430,a,23750,12.0
11/20 10:38:27,1430,a,23750,
11/20 10:38:27,1430,a,23750,0.0
11/20 10:38:27,1430,a,-23550,4.0
11/20 10:38:27,1430,a,23750,4.0
11/20 10:38:28,89590,a,0,
11/20 10:38:28,89590,a,0,
11/20 10:38:28,89590,a,0,7.0
11/20 10:38:29,89590,a,0,14.0
11/20 10:38:29,89590,a,-11690,8.0
11/20 10:38:29,89590,a,11750,8.0
11/20 10:38:29,89590,a,11750,
11/20 10:38:29,5850,a,-32500,3.0
11/20 10:38:29,5850,a,32700,3.0
11/20 10:38:29,4990,a,-28750,3.0
11/20 10:38:29,4990,a,28900,3.0
11/20 10:38:30,4990,a,28900,
11/20 10:38:30,89590,a,-11690,8.0
11/20 10:38:30,89590,a,11750,8.0
11/20 10:38:30,89590,a,11750,
11/20 10:38:30,89590,a,11750,
11/20 10:38:30,89590,a,11750,6.0
11/20 10:38:30,30000,a,20550,
11/20 10:38:30,30000,a,20550,
11/20 10:38:30,30000,a,20550,4.0
11/20 10:38:30,30000,a,20550,8.0
11/20 10:38:31,89590,a,11750,
11/20 10:38:31,89590,a,11750,
11/20 10:38:31,89590,a,11750,7.0
11/20 10:38:31,89590,a,11750,15.0
11/20 10:38:31,89590,a,11750,
11/20 10:38:31,89590,a,11750,16.0
11/20 10:38:31,214320,a,-42250,2.0
11/20 10:38:31,214320,a,42500,2.0
11/20 10:38:31,1430,a,23750,
11/20 10:38:31,1430,a,23750,4.0
11/20 10:38:31,1430,a,-23550,4.0
11/20 10:38:31,1430,a,23700,4.0
11/20 10:38:31,30000,a,-20400,4.0
11/20 10:38:31,30000,a,20550,4.0
11/20 10:38:31,89590,a,-11690,8.0
11/20 10:38:31,89590,a,11750,8.0
11/20 10:38:31,214320,a,-42250,2.0
11/20 10:38:31,214320,a,42500,2.0
11/20 10:38:31,1430,a,-23550,4.0
11/20 10:38:31,1430,a,23700,4.0
11/20 10:38:31,1430,a,23700,
11/20 10:38:31,1430,a,23700,
11/20 10:38:31,1430,a,23700,0.0
11/20 10:38:31,214320,a,-42250,2.0
11/20 10:38:31,214320,a,42500,2.0
11/20 10:38:32,6040,a,31050,
11/20 10:38:32,6040,a,31050,1.0
11/20 10:38:32,5850,a,-32450,3.0
11/20 10:38:32,5850,a,32650,3.0
11/20 10:38:32,6040,a,-30800,3.0
11/20 10:38:32,6040,a,31050,3.0
11/20 10:38:32,214320,a,-42250,2.0
11/20 10:38:32,214320,a,42500,2.0
11/20 10:38:32,6040,a,31050,
11/20 10:38:32,6040,a,31050,0.0
11/20 10:38:32,5850,a,32650,
11/20 10:38:32,5850,a,32650,
11/20 10:38:32,5850,a,32650,3.0
11/20 10:38:32,5850,a,-32450,3.0
11/20 10:38:32,5850,a,32650,3.0
11/20 10:38:32,6040,a,-30800,3.0
11/20 10:38:32,6040,a,31050,3.0
11/20 10:38:32,89590,a,-11690,8.0
11/20 10:38:32,89590,a,11750,8.0
11/20 10:38:32,5850,a,-32450,3.0
11/20 10:38:32,5850,a,32650,3.0
